Year,Type,Source,Text,Polarity,Subjectivity
2016,SPOK,"Fox: Kelly File
","Trump's plan, this plan by others have them all yanked out, illegal immigrants, it's not realistic, and a lot of Republicans groaned at that saying",-0.2916666666666667,0.41666666666666663
2016,SPOK,"CNN: CNN Tonight
",after his campaign manager was asked whether Trump still planned to deport 11 million illegal immigrants and she said to be determined. What more can you tell us about that,0.0,0.5
2016,SPOK,"CNN: CNN Tonight
","Donald Trump said at many times, no uncertain terms, that 11 million illegal immigrants had to be deported. Some question. Do you think he's backing off",0.0,0.5
2016,SPOK,"CNN: CNN Tonight
","them deported, they would be able to come back in, talking about illegal immigrants. And now it's yet to be determined. Let me -- I'm",0.0,0.375
2016,SPOK,"CNN: CNN Tonight
",the margins of your policy. What republican leaders care about is not sending illegal immigrants out of this country. That is not the number one thing republican voters care,-0.5,0.5
2016,SPOK,"CNN: CNN Tonight
",". They care about having a secure border, they care about not having illegal immigrants on the street. So, Donald Trump said, look, we're still",-0.04999999999999999,0.55
2016,SPOK,"CNN: CNN Tonight
","to do what this democratic administration has done with is let out 19,700 criminal illegal immigrants onto the street, 800 with sexual convictions, 200 with murder convictions. That",-0.13333333333333333,0.6277777777777778
2016,SPOK,"CNN: CNN Tonight
","Well, there is a lot of illegality on that border and unfortunately, illegal immigrants are the victims of it. SELLERS# And unfortunately, I'm just going to",-0.5,0.75
2016,FIC,"Analog
","biohazard containment... These gardens must need a lot of upkeep-do you employ any illegal immigrants? What about your paperwork: licenses, insurance, hygiene certificates? Maybe you",-0.5,0.5
2016,MAG,"MarketWatch
","to keep out "" bad hombres "" and said he would deport millions of illegal immigrants. The president-elect has also said he'll introduce a registry for incomers from Muslim",-0.5999999999999999,0.5833333333333333
2016,MAG,"Salon
","found out that Trump wasn't going to deport all races, just the illegal immigrants, they changed their mind to Trump. These Mexican-American kids were born here,",-0.5,0.5
2016,MAG,"USNWR
",".  #  Rather, though, than focus on all the problems caused by illegal immigrants, as Trump's comments have forced us all to do, we should be",-0.4,0.35
2016,MAG,"MarketWatch
","executive Massey Villareal -- resigned after the speech, in which Trump said all illegal immigrants in the country would be "" subject to deportation. ""  #  "" I gave",-0.3333333333333333,0.41666666666666663
2016,MAG,"USNWR
","overwhelmingly white audience of a nation in dangerous decline, threatened by terrorists, illegal immigrants and criminals marauding the streets. The country band that entertained in between speeches sang",-0.3666666666666667,0.4666666666666666
2016,NEWS,"New York Times
","the streets and in many cases, they are illegally here, they are illegal immigrants, "" he said.  #  That's because, of course, the answer",-0.16666666666666666,0.5
2016,NEWS,"New York Times
","United States is to put more police on the streets, and to blame illegal immigrants. At least, that's Trump's answer.  #  If Donald Trump wanted",-0.09999999999999999,0.4666666666666666
2016,NEWS,"Washington Times
",so-called sanctuary cities in the United States where officials have adopted policies that protect illegal immigrants by letting local authorities decline to share information about immigration status with federal agencies.,-0.25,0.25
2016,NEWS,"New York Times
","bringing needed change. "" He won plurality support from those who would deport illegal immigrants and bar Muslims who are not citizens. Likewise he was supported by those angry",-0.5,0.75
2016,NEWS,"New York Times
",who opposed barring Muslims who are not citizens and by those who favor giving illegal immigrants a chance for legal status.  #  Donald J. Trump spoke at a campaign rally,-0.15,0.35
2016,NEWS,"Chicago Tribune
",digits. Enormous crowds pack his rallies. And his nationalist call to deport illegal immigrants and wall them off has resonated with Nevada's working-class whites resentful...  #  (,-0.25,0.7
2016,NEWS,"Washington Times
","powers by trying to grant a tentative deportation amnesty to up to 5 million illegal immigrants.  #  "" In 225 years, the Supreme Court has never had occasion to",-0.5,0.5
2016,NEWS,"Washington Times
","than write them.  #  For many, Mr. Obama's deportation amnesty for illegal immigrants, announced in November 2014, strays too far into lawmaking.  #  At that",0.03333333333333333,0.6666666666666666
2016,NEWS,"Washington Times
","Secretary Jeh Johnson announced a policy of granting nearly half of the 11 million illegal immigrants in the U.S. a proactive stay of deportation, along with the promise of work",-0.3333333333333333,0.3333333333333333
2016,NEWS,"Washington Times
","economic harm from the amnesty and that it would likely lead to even more illegal immigrants. The states said Mr. Obama broke administrative law and immigration law, and violated",0.04999999999999999,0.55
2016,NEWS,"OCRegister
","state on issues like gay marriage. We have speech police. We have illegal immigrants who work here and live here and then wave the Mexican flag at rallies,",0.01325757575757576,0.39583333333333337
2016,NEWS,"Colorado Springs Gazette
","'s status, even if the person has been charged with a crime. Illegal immigrants are often ordered released from jail on "" PR "" bonds without checking into their",-0.3,0.25
2016,NEWS,"Washington Times
","he's seen some signs of progress in getting other countries to take their illegal immigrants back when the U.S. tries to deport them, and signaled he'd wait to",-0.18125,0.31875
2016,NEWS,"Washington Times
","of accepting 10,000 Syrian refugees this year, defended his department's treatment of illegal immigrants from Central America, and said that as long as they aren't endangering the",-0.18333333333333335,0.3833333333333333
2016,NEWS,"Washington Times
","priorities, which have carved more than 9 million of the estimated 11 million illegal immigrants out of serious danger of being deported.  #  But Mr. Johnson has recently faced",-0.08333333333333333,0.47916666666666663
2016,NEWS,"Washington Times
","weak and ineffective leader "" and accusing him of supporting "" amnesty "" for illegal immigrants and "" bad budgets. ""  #  Mr. Trump said he no longer wanted Mr.",-0.33124999999999993,0.5104166666666666
2016,NEWS,"cleveland.com
",though the organization distanced itself from him last year because of his comments about illegal immigrants.  #  This comes seven months after NASCAR announced that it would no longer hold,-0.25,0.2833333333333333
2016,NEWS,"Chicago Sun-Times
","she played a pivotal behind-the-scenes role in the mayor's frenzied campaign to protect illegal immigrants threatened with deportation after the election of President-elect Donald Trump.  #  "" That reminded",0.0,0.65
2016,NEWS,"Washington Times
","failure of both the Bush and Obama administrations to enforce our borders and deport illegal immigrants.  #  Employers in labor-intensive manufacturing activities like meat packing and food processing, construction",-0.4083333333333333,0.4
2016,NEWS,"Washington Times
",.  #  It is silly to deny that the influx of nearly 11 million illegal immigrants -- mostly low-skilled adults and their children -- strain resources in public schools and for,-0.08,0.4683333333333334
2016,NEWS,"Washington Times
","abstract fact that the economy can no longer get along without many of the illegal immigrants now firmly entrenched in important sectors of the economy, but tacit approval of lax",0.05,0.6
2016,NEWS,"Washington Times
",by granting amnesty -- either explicitly through new legislation or simply refusing to deport illegal immigrants -- has become so appealing because a growing number of voters trace their heritage to,0.03409090909090909,0.45292207792207795
2016,NEWS,"Washington Times
",their heritage to the same Latin American and Asian counties that send us most illegal immigrants. They often have relatives and close acquaintances who live in fear of deportation.,0.022727272727272724,0.2708333333333333
2016,NEWS,"Washington Times
","is simple. By promising some form of amnesty either by creating opportunities for illegal immigrants to gain legal status or through permanent, blanket non-enforcement of U.S. deportation laws --",-0.024999999999999994,0.3892857142857143
2016,NEWS,"Washington Times
",his positions that we strictly enforce our borders and not grant legal status to illegal immigrants already here is really a voice for common fairness.  #  Mrs. Clinton's slogan,-0.09999999999999999,0.35
2016,NEWS,"Washington Times
",".  #  Fifty-seven percent said they don't expect him to deport millions of illegal immigrants who live in the U.S., and 65 percent don't expect him to build",-0.18181818181818182,0.5
2016,NEWS,"Washington Times
","critics tell it, the Republican nominee -- with his tough talk on ousting illegal immigrants, accusing Mexicans of serious crimes and vowing to halt admission of Muslims into the",-0.4074074074074074,0.6666666666666666
2016,NEWS,"Arizona Daily Star
","shade, and long distances without roads or towns.  #  The fact that illegal immigrants cross the border through the Ajo corridor "" illustrates that border enforcement policy continues to",-0.18333333333333335,0.3
2016,NEWS,"Washington Times
","is dedicated to finding a "" fair and humane "" way of dealing with illegal immigrants, suggesting a softer tone in the homestretch of the general election.  #  During",0.08333333333333333,0.6333333333333333
2016,NEWS,"Washington Times
","Trump pledged to build a wall along the U.S. southern border to keep out illegal immigrants, while using a force to drive existing undocumented residents back to their home countries",-0.16666666666666666,0.16666666666666666
